period,coef,se,ci_low,ci_high,n_treated,n_control
-2.0,-0.02789699222045272,0.11504347991591188,-0.25338221285564,0.19758822841473456,11664,7568
-1.0,0.0,0.11861690792367036,-0.2324891395303939,0.2324891395303939,11664,7568
0.0,0.36729621535915924,0.07111927545834991,0.22790243546079342,0.506689995257525,11664,7568
1.0,0.4863600160385267,0.04239574936287941,0.40326434728728305,0.5694556847897704,11664,7568
2.0,0.4806833661224895,0.06302008267136244,0.35716400408661914,0.60420272815836,11664,7568
3.0,0.8638558377813106,0.036879291813611575,0.7915724258266319,0.9361392497359893,11664,7568
4.0,1.3648629262483343,0.09278157605175043,1.1830110371869034,1.5467148153097652,11664,7568
