period,coef,se,ci_low,ci_high,n_treated,n_control
-3.0,1.5223687739385816,0.058707668253401714,1.4073017441619142,1.637435803715249,11664,7568
-2.0,0.7472358908590642,0.18056076218696507,0.39333679697261265,1.1011349847455156,11664,7568
-1.0,0.0,0.30669989238926043,-0.6011317890829504,0.6011317890829504,11664,7568
0.0,-0.3799396754999058,0.3505810260459574,-1.0670784865499825,0.30719913555017075,11664,7568
1.0,-0.6408155503204427,0.3618249518570978,-1.3499924559603542,0.06836135531946896,11664,7568
2.0,-0.9073680750570177,0.4187279908987483,-1.7280749372185644,-0.08666121289547102,11664,7568
3.0,-0.7907481281347708,0.40526174885639127,-1.5850611558932977,0.003564899623756057,11664,7568
4.0,-0.17312109274550225,0.3335207676228436,-0.8268217972862757,0.4805796117952712,11664,7568
