period,coef,se,ci_low,ci_high,n_treated,n_control
-2.0,0.03272496360056207,0.026991940708259856,-0.020179240187627248,0.08562916738875138,11664,7568
-1.0,0.0,0.02867299284013323,-0.05619906596666113,0.05619906596666113,11664,7568
0.0,-0.034640347129413065,0.025110540917301142,-0.0838570073273233,0.014576313068497174,11664,7568
1.0,0.09702652584486968,0.028557960516695843,0.04105292323214583,0.15300012845759353,11664,7568
2.0,-0.030098261561037273,0.024996332087334334,-0.07909107245221256,0.018894549330138018,11664,7568
3.0,0.10400537551916142,0.02470506397332499,0.05558345013144444,0.1524273009068784,11664,7568
4.0,0.05743051981492564,0.023218572969244306,0.0119221167952068,0.10293892283464448,11664,7568
