period,coef,se,ci_low,ci_high,n_treated,n_control
-3.0,1.138323424218921,1.1080321480564228,-1.0334195859716675,3.3100664344095097,11664,7568
-2.0,0.689440845699913,1.2384831359684343,-1.737986100798218,3.116867792198044,11664,7568
-1.0,0.0,1.2579858938971198,-2.465652352038355,2.465652352038355,11664,7568
0.0,0.028990250753665237,1.2710342866738173,-2.4622369511270166,2.520217452634347,11664,7568
1.0,0.4023556026645565,1.2789024307370185,-2.10429316158,2.909004366909113,11664,7568
2.0,-0.022137931273075395,1.4012905710468677,-2.7686674505249362,2.7243915879787854,11664,7568
3.0,1.3967841612094496,1.0640047100621397,-0.6886650705123443,3.4822333929312435,11664,7568
4.0,2.8571139499734386,0.8906473087471102,1.1114452248291027,4.6027826751177745,11664,7568
