period,coef,se,ci_low,ci_high,n_treated,n_control
-3.0,2.6606921981574985,1.0370394360736241,0.6280949034531953,4.693289492861801,11664,7568
-2.0,1.436676736558983,1.436826188747345,-1.3795025933858134,4.25285606650378,11664,7568
-1.0,0.0,1.5285677821534556,-2.995992853020773,2.995992853020773,11664,7568
0.0,-0.3509494247462399,1.6935045767432522,-3.670218395163014,2.9683195456705342,11664,7568
1.0,-0.2384599476558904,1.5718094257512196,-3.3192064221282807,2.8422865268165,11664,7568
2.0,-0.9295060063300937,1.7081700772315391,-4.277519357703911,2.418507345043723,11664,7568
3.0,0.6060360330746732,1.5204271909153917,-2.3740012611194943,3.5860733272688408,11664,7568
4.0,2.683992857227942,1.011952115623243,0.7005667106063858,4.667419003849498,11664,7568
