period,coef,se,ci_low,ci_high,n_treated,n_control
-3.0,0.5152046626348321,0.18857428356977207,0.14559906683807888,0.8848102584315853,11664,7568
-2.0,0.4470688739586901,0.21523229731488303,0.025213571221519404,0.8689241766958609,11664,7568
-1.0,0.0,0.3171915544985516,-0.621695446817161,0.621695446817161,11664,7568
0.0,0.358299539361707,0.22490089308815536,-0.08250621109107753,0.7991052898144915,11664,7568
1.0,-0.34489914350669704,0.3346588724595327,-1.000830533527381,0.311032246513987,11664,7568
2.0,0.20289100289225814,0.21756153917899484,-0.22352961389857173,0.629311619683088,11664,7568
3.0,-0.12959804024669985,0.2952705488150479,-0.7083283159241937,0.44913223543079395,11664,7568
4.0,0.89653506631385,0.15474509244259613,0.5932346851263617,1.1998354475013384,11664,7568
