period,coef,se,ci_low,ci_high,n_treated,n_control
-2.0,0.005426930376753847,0.007179565542239703,-0.00864501808603597,0.019498878839543664,11664,7568
-1.0,0.0,0.007240496363160932,-0.014191372871795426,0.014191372871795426,11664,7568
0.0,0.008755831269487008,0.008247009532618305,-0.00740830741444487,0.024919969953418886,11664,7568
1.0,-0.052207313881714,0.013348242815608246,-0.07836986980030616,-0.026044757963121837,11664,7568
2.0,0.05951247403411092,0.01405642128318584,0.03196188831906667,0.08706305974915517,11664,7568
3.0,0.008071238380254156,0.009066235092575384,-0.009698582401193596,0.02584105916170191,11664,7568
4.0,-0.015122363837578805,0.009028869385746994,-0.03281894783364291,0.0025742201584853033,11664,7568
